listing_id,year_month,reviews
36551230,2020-11-01,4
36551230,2020-12-01,2
36551230,2021-01-01,2
36551230,2021-02-01,2
36551230,2021-03-01,2
36551230,2021-04-01,5
36551230,2021-05-01,10
36551230,2021-06-01,8
36551230,2021-07-01,8
36551230,2021-08-01,8
36551230,2021-09-01,11
36551230,2021-10-01,8
36551230,2021-11-01,7
36551230,2021-12-01,5
36551230,2022-03-01,5
36551230,2022-04-01,5
36551230,2022-05-01,6
36551230,2022-06-01,8
36551230,2022-07-01,7
36551230,2022-08-01,10
36551230,2022-09-01,3
36551230,2022-10-01,10
36551230,2022-11-01,2
36551230,2022-12-01,4
36551230,2023-01-01,4
36551230,2023-03-01,7
36551230,2023-04-01,7
36551230,2023-05-01,6
36551230,2023-06-01,8
36551230,2023-07-01,7
36551230,2023-08-01,5
36551230,2023-09-01,7
36551230,2023-10-01,7
36551230,2023-11-01,4
36551230,2024-01-01,2
36551230,2024-02-01,1
36551230,2024-03-01,6
36551230,2024-04-01,3
36551230,2024-05-01,3
36551230,2024-06-01,4
36551230,2024-07-01,6
36551230,2024-08-01,5
36551230,2024-09-01,8
36551230,2024-10-01,8
36551230,2024-11-01,2
36551230,2024-12-01,1
36551230,2025-01-01,1
36551230,2025-02-01,1
36551230,2025-03-01,4
36551230,2025-04-01,5
36551230,2025-05-01,6
36551230,2025-06-01,5
36551230,2025-07-01,7
36551230,2025-08-01,6
36551230,2025-09-01,3
36556004,2019-07-01,2
36556004,2019-08-01,3
36556004,2019-09-01,5
36556004,2019-10-01,5
36556004,2019-11-01,9
36556004,2019-12-01,1
36556004,2020-01-01,1
36562321,2019-07-01,1
36562321,2019-08-01,3
36562321,2019-09-01,3
36562321,2019-10-01,3
36562321,2019-11-01,4
36562321,2019-12-01,2
36562321,2020-01-01,2
36587216,2023-04-01,1
36587216,2023-08-01,1
36587216,2023-09-01,1
36596382,2019-12-01,2
36596382,2020-01-01,1
36596382,2020-04-01,1
36596382,2022-10-01,1
36621324,2020-01-01,1
36621324,2021-11-01,1
36621324,2021-12-01,1
36621324,2022-08-01,1
36621324,2023-02-01,1
36621324,2023-05-01,1
36622810,2019-09-01,5
36622810,2019-10-01,7
36622810,2019-11-01,8
36622810,2019-12-01,5
36622810,2020-01-01,10
36622810,2020-02-01,7
36622810,2020-03-01,5
36622810,2020-07-01,8
36622810,2020-08-01,3
36622810,2020-09-01,6
36622810,2020-10-01,4
36622810,2020-11-01,4
36622810,2020-12-01,6
36622810,2021-01-01,1
36622810,2021-02-01,5
36622810,2021-03-01,5
36622810,2021-04-01,1
36622810,2021-05-01,4
36622810,2021-06-01,6
36622810,2021-07-01,4
36622810,2021-08-01,5
36622810,2021-09-01,5
36622810,2021-10-01,8
36622810,2021-11-01,4
36622810,2021-12-01,3
36622810,2022-01-01,1
36622810,2022-02-01,3
36622810,2022-03-01,6
36622810,2022-04-01,5
36622810,2022-05-01,9
36622810,2022-06-01,5
36622810,2022-07-01,9
36622810,2022-08-01,6
36622810,2022-09-01,5
36622810,2022-10-01,4
36622810,2022-11-01,2
36622810,2022-12-01,3
36622810,2023-01-01,2
36622810,2023-02-01,1
36622810,2023-03-01,3
36622810,2023-04-01,4
36622810,2023-05-01,2
36622810,2023-06-01,6
36622810,2023-07-01,5
36622810,2023-08-01,5
36622810,2023-09-01,7
36622810,2023-10-01,7
36622810,2023-11-01,2
36622810,2023-12-01,3
36622810,2024-01-01,4
36622810,2024-02-01,4
36622810,2024-03-01,9
36622810,2024-04-01,6
36622810,2024-05-01,8
36622810,2024-06-01,6
36622810,2024-07-01,5
36622810,2024-08-01,6
36622810,2024-09-01,7
36622810,2024-10-01,6
36622810,2024-11-01,3
36622810,2025-01-01,3
36622810,2025-02-01,3
36622810,2025-03-01,4
36622810,2025-04-01,1
36636807,2019-07-01,2
36664626,2019-08-01,2
36687285,2019-08-01,1
36733785,2019-08-01,1
36766020,2019-08-01,1
36977405,2019-07-01,3
36977405,2019-08-01,8
36977405,2019-09-01,6
36977405,2019-10-01,8
36977405,2019-11-01,4
36977405,2019-12-01,4
36977405,2020-01-01,1
36977405,2020-02-01,3
36977405,2020-03-01,2
36977405,2020-08-01,1
36977405,2020-09-01,1
36977405,2020-10-01,2
36977405,2020-11-01,1
36977405,2021-01-01,1
36977405,2021-03-01,1
36977405,2021-05-01,4
36977405,2021-06-01,5
36977405,2021-07-01,2
36977405,2021-08-01,3
36977405,2021-09-01,6
36977405,2021-10-01,7
36977405,2021-11-01,2
36977405,2022-01-01,1
36977405,2022-02-01,2
36977405,2022-03-01,1
36977405,2022-04-01,2
36977405,2022-05-01,4
36977405,2022-06-01,5
36977405,2022-07-01,5
36977405,2022-08-01,6
36977405,2022-09-01,6
36977405,2022-10-01,6
36977405,2022-12-01,1
36977405,2023-03-01,1
36977405,2023-04-01,1
36977405,2023-05-01,5
36977405,2023-06-01,8
36977405,2023-07-01,6
36977405,2023-08-01,7
36977405,2023-09-01,4
36977405,2023-10-01,6
36977405,2023-11-01,2
36977405,2024-04-01,2
36977405,2024-05-01,3
36977405,2024-06-01,4
36977405,2024-07-01,5
36977405,2024-09-01,4
36977405,2024-10-01,9
36977405,2024-11-01,1
36977405,2025-03-01,2
36977405,2025-04-01,3
36977405,2025-05-01,6
36977405,2025-07-01,1
36977405,2025-08-01,6
36977405,2025-09-01,3
37021350,2019-08-01,3
37021350,2019-10-01,6
37021350,2019-11-01,2
37021350,2020-02-01,1
37021350,2020-03-01,2
37021350,2020-07-01,1
37021350,2021-09-01,1
37021350,2022-09-01,1
37021350,2023-12-01,1
37021350,2024-05-01,1
37068313,2021-07-01,1
37068313,2022-02-01,1
37092569,2019-08-01,3
37092569,2019-09-01,8
37092569,2019-10-01,4
37092569,2019-11-01,2
37092569,2020-01-01,1
37092569,2020-03-01,1
37092569,2021-09-01,1
37092569,2021-11-01,1
37092569,2022-04-01,1
37092569,2022-11-01,1
37092569,2025-04-01,1
37145151,2019-08-01,9
37145151,2022-10-01,1
37145151,2022-11-01,3
37145151,2022-12-01,3
37145151,2023-05-01,1
37145151,2025-05-01,2
37145151,2025-06-01,2
37145151,2025-09-01,1
37296051,2019-08-01,2
37296051,2019-09-01,3
37461678,2019-08-01,4
37461678,2019-09-01,6
37461678,2019-10-01,6
37461678,2019-11-01,6
37461678,2019-12-01,5
37461678,2020-01-01,3
37461678,2020-02-01,2
37461678,2020-03-01,1
37461678,2020-05-01,1
37461678,2020-07-01,3
37461678,2020-08-01,1
37461678,2020-09-01,4
37461678,2020-10-01,5
37461678,2020-11-01,3
37461678,2020-12-01,1
37461678,2021-01-01,2
37461678,2021-08-01,1
37461678,2022-02-01,1
37461678,2022-05-01,1
37461678,2022-10-01,1
37461678,2023-03-01,1
37461678,2023-10-01,1
37461678,2023-11-01,1
37461678,2024-02-01,1
37461678,2024-04-01,1
37461678,2024-08-01,1
37461678,2024-12-01,1
37461678,2025-05-01,1
37461678,2025-08-01,1
37583345,2019-09-01,1
37589402,2019-09-01,3
37589402,2019-10-01,1
37589402,2019-11-01,1
37589402,2020-01-01,1
37589402,2020-02-01,2
37589402,2020-03-01,2
37630538,2019-08-01,1
37630538,2019-09-01,5
37630538,2019-10-01,4
37630538,2019-11-01,4
37630538,2019-12-01,1
37630538,2020-01-01,4
37630538,2020-02-01,2
37630538,2020-03-01,1
37630538,2020-06-01,1
37630538,2020-07-01,1
37630538,2020-08-01,2
37630538,2020-09-01,4
37630538,2020-10-01,3
37630538,2020-11-01,2
37630538,2020-12-01,1
37630538,2021-01-01,1
37630538,2021-03-01,2
37630538,2021-04-01,2
37630538,2021-05-01,3
37630538,2021-07-01,3
37630538,2021-08-01,2
37630538,2021-09-01,2
37630538,2021-10-01,3
37630538,2021-11-01,1
37630538,2021-12-01,2
37630538,2022-01-01,1
37630538,2022-03-01,3
37630538,2022-04-01,3
37630538,2022-05-01,3
37630538,2022-06-01,4
37630538,2022-07-01,4
37630538,2022-08-01,2
37630538,2022-09-01,4
37630538,2022-10-01,4
37630538,2022-11-01,1
37630538,2023-03-01,1
37630538,2023-04-01,2
37630538,2023-05-01,2
37630538,2023-06-01,5
37630538,2023-07-01,3
37630538,2023-08-01,2
37630538,2023-09-01,4
37630538,2023-10-01,3
37630538,2023-11-01,3
37630538,2023-12-01,2
37630538,2024-01-01,1
37630538,2024-03-01,1
37630538,2024-04-01,1
37630538,2024-05-01,5
37630538,2024-06-01,2
37630538,2024-07-01,3
37630538,2024-08-01,2
37630538,2024-09-01,4
37630538,2024-10-01,2
37630538,2024-11-01,1
37630538,2025-04-01,2
37630538,2025-05-01,2
37630538,2025-06-01,2
37630538,2025-07-01,3
37630538,2025-08-01,3
37630538,2025-09-01,1
37709158,2019-10-01,1
37709576,2019-12-01,1
37709576,2020-03-01,1
37709576,2020-05-01,1
37709576,2020-11-01,1
37709576,2021-01-01,1
37709576,2021-06-01,1
37709576,2021-09-01,1
37709576,2021-12-01,1
37709576,2022-04-01,1
37709576,2022-05-01,1
37709576,2022-09-01,1
37709576,2022-12-01,1
37709576,2023-04-01,1
37709576,2023-06-01,1
37709576,2023-08-01,1
37709576,2023-10-01,1
37709576,2023-11-01,1
37709576,2024-03-01,1
37709576,2024-07-01,1
37709576,2024-09-01,1
37709576,2024-10-01,1
37709576,2025-07-01,1
37709576,2025-08-01,1
37768013,2019-08-01,1
37768013,2019-09-01,1
37768013,2019-10-01,6
37768013,2019-11-01,5
37768013,2019-12-01,3
37768013,2020-01-01,1
37768013,2020-02-01,5
37768013,2020-03-01,2
37768013,2021-12-01,1
37768013,2022-06-01,1
37768013,2022-09-01,1
37823144,2019-10-01,3
37823144,2019-11-01,3
37823144,2019-12-01,1
37823144,2020-01-01,2
37823144,2020-02-01,3
37823144,2020-03-01,3
37823144,2020-05-01,5
37823144,2021-08-01,1
37823144,2021-09-01,2
37823144,2021-10-01,7
37823144,2021-11-01,3
37823144,2022-01-01,1
37823144,2022-02-01,1
37823144,2022-03-01,3
37823144,2022-04-01,3
37823144,2022-05-01,8
37823144,2022-06-01,8
37823144,2022-07-01,4
37823144,2022-08-01,1
37823144,2022-09-01,3
37823144,2022-10-01,4
37823144,2022-11-01,3
37823144,2023-02-01,1
37823144,2023-03-01,5
37823144,2023-04-01,4
37823144,2023-05-01,7
37823144,2023-06-01,9
37823144,2023-07-01,4
37823144,2023-08-01,8
37823144,2023-09-01,12
37823144,2023-10-01,8
37823144,2023-11-01,3
37823144,2024-06-01,1
37968399,2019-08-01,1
37968399,2019-09-01,8
37968399,2019-10-01,7
37968399,2019-11-01,7
37968399,2019-12-01,10
37968399,2020-01-01,10
37968399,2020-02-01,2
37968399,2020-03-01,3
37968399,2022-09-01,1
37968399,2022-10-01,5
37968399,2022-11-01,1
37968399,2022-12-01,2
37968399,2023-01-01,9
37968399,2023-02-01,5
37968399,2023-03-01,4
37968399,2023-04-01,5
37968399,2023-05-01,2
37968399,2023-06-01,2
37968399,2023-10-01,1
37968399,2023-11-01,1
37968399,2023-12-01,6
37968399,2024-01-01,3
37968399,2024-02-01,3
37968399,2024-03-01,2
37968399,2024-04-01,2
37968399,2024-07-01,1
37968399,2024-08-01,7
37968399,2024-09-01,5
37968399,2024-10-01,2
37968399,2024-11-01,3
37968399,2024-12-01,4
37968399,2025-01-01,4
37968399,2025-02-01,5
37968399,2025-03-01,5
37968399,2025-04-01,3
37968399,2025-05-01,3
37968399,2025-06-01,5
37968399,2025-07-01,6
37968399,2025-08-01,4
37968399,2025-09-01,2
37968480,2019-08-01,1
37968480,2019-09-01,8
37968480,2019-10-01,5
37968480,2019-11-01,5
37968480,2019-12-01,6
37968480,2020-01-01,10
37968480,2020-02-01,4
37968480,2020-03-01,4
37968480,2022-09-01,1
37968480,2022-10-01,2
37968480,2022-12-01,2
37968480,2023-01-01,1
37968480,2023-02-01,3
37968480,2023-03-01,3
37968480,2023-04-01,3
37968480,2024-01-01,8
37968480,2024-02-01,3
37968480,2024-03-01,1
37968480,2024-04-01,1
37968480,2024-06-01,1
37968480,2024-08-01,1
37968480,2024-09-01,2
37968480,2024-10-01,3
37968480,2024-11-01,3
37968480,2024-12-01,1
37968480,2025-01-01,6
37968480,2025-02-01,3
37968480,2025-03-01,5
37968480,2025-04-01,4
37968480,2025-05-01,3
37968480,2025-06-01,3
37968480,2025-07-01,2
37968480,2025-08-01,3
37968480,2025-09-01,2
38134488,2019-09-01,1
38134488,2019-10-01,4
38134488,2019-11-01,8
38134488,2019-12-01,4
38134488,2020-01-01,1
38134488,2020-02-01,3
38134488,2020-03-01,2
38134488,2020-04-01,1
38134488,2020-05-01,3
38134488,2020-06-01,3
38134488,2020-07-01,3
38134488,2020-08-01,4
38134488,2020-09-01,2
38134488,2020-10-01,1
38134488,2020-11-01,1
38134488,2021-01-01,1
38134488,2021-02-01,5
38134488,2021-03-01,2
38134488,2021-04-01,3
38134488,2021-05-01,5
38134488,2021-06-01,6
38134488,2021-07-01,5
38134488,2021-08-01,7
38134488,2021-09-01,7
38134488,2021-10-01,6
38134488,2021-11-01,5
38134488,2021-12-01,5
38134488,2022-01-01,6
38134488,2022-02-01,5
38134488,2022-03-01,6
38134488,2022-04-01,8
38134488,2022-05-01,6
38134488,2022-06-01,3
38134488,2022-07-01,3
38134488,2022-08-01,4
38134488,2022-09-01,5
38134488,2022-10-01,2
38134488,2022-11-01,3
38134488,2022-12-01,1
38134488,2023-02-01,1
38134488,2023-03-01,1
38134488,2023-04-01,6
38134488,2023-05-01,4
38134488,2023-06-01,6
38134488,2023-07-01,6
38134488,2023-08-01,3
38134488,2023-09-01,6
38134488,2023-10-01,4
38134488,2023-11-01,2
38134488,2024-01-01,2
38134488,2024-03-01,3
38134488,2024-04-01,5
38134488,2024-05-01,4
38134488,2024-06-01,5
38134488,2024-07-01,5
38134488,2024-08-01,6
38134488,2024-09-01,5
38134488,2024-10-01,6
38134488,2024-11-01,7
38134488,2024-12-01,2
38134488,2025-02-01,2
38134488,2025-04-01,5
38134488,2025-05-01,3
38134488,2025-06-01,3
38148436,2019-10-01,1
38148436,2020-08-01,1
38148436,2021-05-01,1
38164617,2019-10-01,1
38168575,2019-09-01,3
38168575,2019-10-01,4
38168575,2019-11-01,4
38168575,2019-12-01,3
38168575,2020-01-01,1
38168575,2020-02-01,2
38168575,2020-03-01,1
38178173,2020-06-01,1
38215747,2020-02-01,1
38215747,2020-08-01,1
38215747,2020-10-01,1
38215747,2021-08-01,1
38215747,2022-10-01,1
38215747,2023-08-01,1
38215747,2023-12-01,1
38215747,2024-07-01,1
38215747,2024-08-01,1
38215747,2024-10-01,1
38215747,2024-11-01,1
38215747,2024-12-01,1
38215747,2025-01-01,1
38215747,2025-04-01,1
38215747,2025-09-01,1
38301053,2019-12-01,1
38301053,2020-08-01,1
38301053,2020-10-01,1
38301053,2021-10-01,1
38301053,2022-09-01,1
38301053,2023-05-01,1
38301053,2023-07-01,1
38301053,2023-10-01,1
38301053,2024-04-01,1
38301053,2025-05-01,1
38311023,2021-08-01,1
38311023,2021-10-01,1
38311023,2021-11-01,1
38311023,2022-02-01,1
38311023,2022-08-01,1
38311023,2022-09-01,1
38311023,2024-10-01,2
38311023,2025-08-01,1
38377602,2021-03-01,1
38377602,2021-04-01,1
38377602,2021-05-01,1
38377602,2021-08-01,2
38377602,2021-09-01,2
38377602,2021-10-01,3
38377602,2021-11-01,1
38377602,2021-12-01,1
38377602,2022-02-01,1
38377602,2022-04-01,3
38377602,2022-05-01,3
38377602,2022-06-01,1
38377602,2022-07-01,2
38377602,2022-08-01,1
38377602,2022-10-01,4
38377602,2023-03-01,1
38377602,2023-04-01,2
38377602,2023-06-01,1
38377602,2023-10-01,1
38377602,2024-07-01,1
38377602,2024-10-01,2
38377602,2025-09-01,1
38382899,2019-11-01,1
38382899,2020-02-01,2
38384895,2019-09-01,4
38384895,2019-10-01,6
38384895,2019-11-01,3
38384895,2019-12-01,4
38384895,2020-01-01,2
38384895,2020-02-01,1
38384895,2020-03-01,1
38385157,2019-09-01,3
38385157,2019-10-01,3
38385157,2019-11-01,1
38385157,2020-03-01,1
38385300,2019-09-01,4
38385300,2019-10-01,3
38385300,2020-01-01,4
38385300,2020-02-01,1
38385300,2020-03-01,3
38385300,2020-04-01,3
38385513,2019-09-01,3
38385513,2019-10-01,5
38385513,2019-11-01,1
38385513,2019-12-01,3
38385513,2020-02-01,1
38385513,2020-03-01,1
38385513,2020-04-01,1
38391365,2019-12-01,1
38391365,2020-02-01,1
38391365,2020-03-01,1
38391365,2020-04-01,2
38391507,2019-11-01,1
38391507,2019-12-01,1
38391507,2020-02-01,1
38401070,2019-12-01,3
38401070,2020-01-01,1
38401377,2019-12-01,1
38401377,2020-01-01,3
38407434,2019-09-01,5
38407434,2019-10-01,2
38407434,2019-11-01,1
38407434,2021-09-01,5
38407434,2021-10-01,3
38407434,2021-11-01,1
38407434,2022-03-01,3
38407434,2022-04-01,6
38407434,2022-05-01,3
38407434,2022-06-01,1
38407434,2022-08-01,4
38407434,2022-09-01,4
38407434,2022-10-01,4
38407434,2022-11-01,2
38407434,2023-03-01,2
38407434,2023-05-01,1
38407434,2023-06-01,1
38407434,2023-07-01,1
38407434,2023-08-01,2
38407434,2023-09-01,2
38407434,2023-10-01,4
38407434,2023-11-01,3
38407434,2024-03-01,1
38407434,2024-05-01,1
38407434,2024-06-01,1
38407434,2024-08-01,1
38407434,2024-09-01,2
38407434,2024-10-01,2
38407434,2024-11-01,2
38407434,2025-05-01,1
38407434,2025-06-01,2
38433315,2019-09-01,1
38433315,2019-10-01,8
38433315,2020-01-01,1
38433315,2020-02-01,1
38433315,2020-03-01,1
38433315,2021-03-01,1
38433315,2021-05-01,4
38433315,2021-07-01,3
38433315,2021-09-01,1
38433315,2022-01-01,1
38433315,2022-02-01,1
38433315,2022-03-01,5
38433315,2022-04-01,3
38433315,2022-05-01,3
38433315,2022-06-01,6
38433315,2022-07-01,7
38433315,2022-08-01,3
38433315,2022-09-01,2
38433315,2022-10-01,2
38433315,2022-11-01,2
38433315,2022-12-01,2
38433315,2023-02-01,4
38433315,2023-03-01,2
38433315,2023-04-01,3
38433315,2023-05-01,3
38433315,2023-06-01,2
38433315,2023-08-01,1
38433315,2023-09-01,2
38433315,2023-10-01,1
38433315,2024-01-01,1
38433315,2024-02-01,1
38433315,2024-03-01,2
38433315,2024-04-01,2
38433315,2024-05-01,1
38433315,2024-06-01,3
38433315,2024-07-01,2
38433315,2024-08-01,4
38433315,2024-09-01,1
38433315,2024-10-01,1
38433315,2024-11-01,1
38433315,2025-05-01,1
38647730,2019-09-01,4
38647730,2019-10-01,11
38647730,2019-11-01,2
38647730,2019-12-01,2
38647730,2020-01-01,3
38647730,2020-02-01,1
38647730,2020-07-01,1
38647730,2021-02-01,1
38647730,2021-05-01,1
38647730,2022-04-01,1
38647730,2022-05-01,2
38647730,2022-08-01,1
38647730,2024-04-01,1
38697559,2025-04-01,1
38697559,2025-05-01,1
38845207,2019-11-01,3
38845207,2019-12-01,2
38845207,2020-01-01,2
38845207,2020-02-01,2
38845207,2020-03-01,1
38845207,2023-10-01,1
38845207,2023-11-01,5
38845207,2023-12-01,2
38845207,2024-01-01,1
38845207,2024-02-01,4
38845207,2024-03-01,2
38845207,2024-04-01,4
38845207,2024-05-01,2
38845207,2024-06-01,1
38908913,2019-12-01,1
38908913,2020-04-01,1
38908913,2020-11-01,1
38908913,2021-04-01,1
38908913,2021-05-01,1
38908913,2023-10-01,1
38908913,2023-11-01,1
38908913,2024-02-01,1
38908913,2024-04-01,1
38908913,2024-08-01,1
38908913,2024-12-01,1
38908913,2025-07-01,1
38923194,2019-12-01,1
38923194,2020-09-01,1
38923194,2020-11-01,1
38923194,2021-01-01,1
38923194,2022-02-01,1
38923194,2022-05-01,1
38923194,2022-09-01,1
38923194,2023-08-01,1
38923194,2023-11-01,1
38923194,2023-12-01,1
38923194,2024-03-01,1
38923194,2024-04-01,1
38923194,2024-06-01,1
38923194,2024-10-01,1
38923194,2024-12-01,1
38923194,2025-02-01,1
38923194,2025-05-01,2
38923194,2025-09-01,1
39004265,2019-10-01,3
39004265,2019-11-01,2
39004265,2019-12-01,4
39004265,2020-01-01,1
39004265,2020-02-01,2
39004265,2020-03-01,1
39004265,2022-02-01,1
39004265,2022-03-01,1
39004265,2022-04-01,2
39004265,2022-05-01,4
39004265,2022-06-01,4
39004265,2022-07-01,4
39004265,2022-09-01,1
39004265,2022-10-01,1
39004265,2023-01-01,3
39004265,2023-02-01,1
39004265,2023-05-01,1
39004265,2023-07-01,2
39004265,2023-10-01,1
39004265,2023-11-01,1
39004265,2024-02-01,1
39004265,2024-04-01,2
39004265,2024-06-01,2
39004265,2024-07-01,1
39004265,2024-08-01,2
39004265,2024-09-01,4
39004265,2024-10-01,3
39004265,2024-11-01,2
39004265,2025-06-01,1
39045406,2020-11-01,3
39045406,2020-12-01,2
39045406,2021-03-01,4
39045406,2021-04-01,8
39045406,2021-05-01,8
39045406,2021-06-01,9
39045406,2021-07-01,7
39045406,2021-08-01,9
39045406,2021-09-01,4
39045406,2021-10-01,9
39045406,2021-11-01,4
39045406,2021-12-01,7
39045406,2022-01-01,4
39045406,2022-02-01,4
39045406,2022-03-01,9
39045406,2022-04-01,3
39045406,2022-05-01,12
39045406,2022-06-01,9
39045406,2022-07-01,9
39045406,2022-08-01,10
39045406,2022-09-01,10
39045406,2022-10-01,7
39045406,2022-11-01,7
39045406,2022-12-01,5
39045406,2023-01-01,7
39045406,2023-02-01,5
39045406,2023-03-01,8
39045406,2023-04-01,9
39045406,2023-05-01,8
39045406,2023-06-01,10
39045406,2023-07-01,7
39045406,2023-08-01,6
39045406,2023-09-01,6
39045406,2023-10-01,7
39045406,2023-11-01,3
39045406,2024-01-01,1
39045406,2024-02-01,1
39045406,2024-03-01,6
39045406,2024-04-01,10
39045406,2024-05-01,6
39045406,2024-06-01,8
39045406,2024-07-01,9
39045406,2024-08-01,7
39045406,2024-09-01,7
39045406,2024-10-01,6
39045406,2024-11-01,6
39045406,2024-12-01,3
39045406,2025-01-01,1
39045406,2025-02-01,4
39045406,2025-03-01,6
39045406,2025-04-01,2
39045406,2025-05-01,7
39045406,2025-06-01,8
39045406,2025-07-01,3
39045406,2025-08-01,5
39045406,2025-09-01,3
39056629,2019-12-01,1
39056629,2020-01-01,1
39056629,2020-02-01,1
39056629,2020-04-01,1
39056629,2020-05-01,1
39056629,2020-09-01,1
39056629,2020-10-01,1
39056629,2020-12-01,1
39056629,2021-06-01,1
39056629,2021-12-01,1
39056629,2022-08-01,1
39056629,2022-12-01,1
39056629,2023-03-01,1
39056629,2023-06-01,1
39056629,2023-10-01,1
39056629,2024-06-01,1
39056629,2025-02-01,1
39056629,2025-04-01,1
39056629,2025-06-01,1
39056629,2025-07-01,1
39056629,2025-09-01,1
39129814,2019-12-01,1
39199659,2020-03-01,1
39199659,2020-06-01,1
39199659,2020-12-01,1
39199659,2021-06-01,1
39199659,2022-02-01,1
39199659,2022-04-01,1
39199659,2022-06-01,1
39199659,2022-12-01,1
39199659,2023-05-01,1
39199659,2023-06-01,1
39199659,2023-07-01,1
39199659,2023-09-01,1
39199659,2024-01-01,1
39199659,2024-02-01,1
39199659,2024-07-01,1
39199659,2024-11-01,1
39199659,2025-05-01,1
39202885,2019-12-01,1
39202885,2020-05-01,1
39202885,2021-02-01,1
39202885,2021-05-01,1
39202885,2022-04-01,1
39250599,2022-04-01,1
39390476,2019-10-01,3
39390476,2019-11-01,1
39390476,2019-12-01,1
39390476,2020-01-01,3
39390476,2020-02-01,2
39390476,2020-03-01,1
39390476,2020-04-01,1
39390476,2020-05-01,2
39394763,2019-12-01,1
39394763,2020-07-01,1
39394763,2020-10-01,1
39394763,2021-05-01,1
39394763,2021-11-01,1
39394763,2022-01-01,1
39394763,2022-05-01,1
39394763,2022-08-01,1
39394763,2022-12-01,1
39394763,2023-10-01,1
39394763,2023-12-01,1
39394763,2024-05-01,1
39394763,2024-07-01,1
39394763,2024-09-01,1
39394763,2025-08-01,1
39633100,2020-03-01,1
39633100,2020-06-01,1
39633100,2020-07-01,1
39633100,2020-09-01,5
39633100,2020-10-01,4
39633100,2020-11-01,1
39686073,2023-11-01,1
39686073,2024-07-01,1
39686073,2024-12-01,1
39686073,2025-05-01,1
39700598,2021-06-01,1
39700598,2021-11-01,1
39700598,2022-04-01,1
39700598,2022-05-01,1
39700598,2022-07-01,1
39700598,2022-09-01,1
39700598,2023-01-01,1
39700598,2023-05-01,1
39700598,2023-08-01,1
39700598,2023-09-01,1
39700598,2024-05-01,1
39700598,2025-04-01,1
39700598,2025-06-01,1
39700598,2025-08-01,2
39747700,2020-03-01,1
39747700,2020-11-01,1
39747700,2021-02-01,1
39772695,2019-11-01,1
39772695,2019-12-01,4
39772695,2020-01-01,3
39772695,2020-02-01,1
39772695,2020-07-01,2
39772695,2020-08-01,1
39788966,2019-12-01,2
39788966,2020-01-01,1
39788966,2020-02-01,2
39788966,2020-03-01,2
39788966,2020-07-01,2
39788966,2020-08-01,1
39788966,2020-09-01,2
39788966,2020-10-01,2
39788966,2020-11-01,3
39788966,2020-12-01,1
39788966,2021-03-01,3
39788966,2021-04-01,3
39788966,2021-05-01,2
39788966,2021-06-01,3
39788966,2021-07-01,6
39788966,2021-08-01,6
39788966,2021-09-01,4
39788966,2021-10-01,4
39788966,2021-11-01,4
39788966,2021-12-01,4
39788966,2022-01-01,1
39788966,2022-02-01,3
39788966,2022-03-01,4
39788966,2022-04-01,4
39788966,2022-05-01,5
39788966,2022-06-01,4
39788966,2022-07-01,5
39788966,2022-08-01,6
39788966,2022-09-01,6
39788966,2022-10-01,4
39788966,2022-11-01,4
39788966,2022-12-01,1
39788966,2023-01-01,3
39788966,2023-02-01,3
39788966,2023-03-01,4
39788966,2023-04-01,3
39788966,2023-05-01,5
39788966,2023-06-01,4
39788966,2023-07-01,5
39788966,2023-08-01,4
39788966,2023-09-01,6
39788966,2023-10-01,6
39788966,2023-11-01,3
39788966,2023-12-01,2
39788966,2024-03-01,3
39788966,2024-04-01,3
39788966,2024-05-01,6
39788966,2024-06-01,3
39788966,2024-07-01,5
39788966,2024-08-01,7
39788966,2024-09-01,6
39788966,2024-10-01,3
39788966,2024-11-01,4
39788966,2024-12-01,3
39788966,2025-02-01,1
39788966,2025-03-01,2
39788966,2025-04-01,3
39788966,2025-05-01,5
39788966,2025-06-01,4
39788966,2025-07-01,4
39788966,2025-08-01,5
39788966,2025-09-01,4
39893738,2020-01-01,1
39893738,2020-02-01,1
39893738,2020-05-01,1
39893738,2020-06-01,1
39893738,2020-07-01,2
39893738,2020-08-01,7
39893738,2020-09-01,3
39893738,2020-10-01,4
39893738,2020-11-01,2
39893738,2021-01-01,2
39893738,2021-02-01,2
39893738,2021-03-01,3
39893738,2021-04-01,4
39893738,2021-05-01,4
39893738,2021-06-01,3
39893738,2021-07-01,4
39893738,2021-08-01,3
39893738,2021-09-01,5
39893738,2021-10-01,4
39893738,2021-11-01,2
39893738,2021-12-01,2
39893738,2022-01-01,2
39893738,2022-02-01,1
39893738,2022-03-01,1
39893738,2022-04-01,4
39893738,2022-05-01,1
39893738,2022-06-01,6
39893738,2022-07-01,5
39893738,2022-08-01,3
39893738,2022-09-01,3
39893738,2022-10-01,3
39893738,2022-11-01,3
39893738,2022-12-01,2
39893738,2023-01-01,1
39893738,2023-02-01,1
39893738,2023-03-01,4
39893738,2023-04-01,5
39893738,2023-05-01,5
39893738,2023-06-01,4
39893738,2023-07-01,8
39893738,2023-08-01,8
39893738,2023-09-01,2
39893738,2023-10-01,3
39893738,2023-11-01,5
39893738,2023-12-01,1
39893738,2024-01-01,3
39893738,2024-02-01,1
39893738,2024-03-01,4
39893738,2024-04-01,6
39893738,2024-05-01,9
